mean,std,skew,kurt,label
0.720683,8.677600,0.072771,3.442337,1
0.805217,8.770459,0.010835,3.977082,1
1.336452,8.876104,0.346855,3.684142,1
1.065299,8.815060,0.092142,4.103578,1
1.631470,8.705225,0.081536,3.391275,1
1.043832,8.910347,0.288666,3.556729,1
1.644756,8.963712,0.081887,3.897800,1
0.853851,8.705278,0.096373,3.363807,1
0.712318,8.718982,0.070557,4.011028,1
1.324293,8.813562,0.029672,3.692361,1
1.142821,9.074045,0.356845,3.713052,1
0.527257,9.037280,0.120730,3.925942,1
0.613719,9.043304,-0.117125,3.881360,1
1.317732,8.821141,0.505948,3.521732,1
1.143374,8.866842,0.217711,3.894730,1
0.389682,9.225345,0.116553,4.097232,1
0.930409,8.625586,0.321980,3.926011,1
1.185831,8.895989,0.417338,4.181998,1
2.226674,8.844764,0.292446,3.731941,1
2.264256,9.215462,0.198859,3.864555,1
1.931122,8.854951,0.121145,3.311958,1
2.362363,8.802941,0.244554,3.917959,1
1.525633,8.667041,0.130346,3.875946,1
1.583268,8.863331,0.313640,3.749275,1
1.400073,9.159999,0.344303,3.723815,1
1.923270,9.195298,0.223926,3.601333,1
1.065565,8.430620,0.118920,4.217793,1
1.799821,8.738823,-0.094263,3.915651,1
1.951113,8.571787,-0.003896,3.723287,1
2.368945,9.137853,0.185127,4.627783,1
1.863831,8.950843,0.150526,3.454564,1
1.400319,8.791052,0.129823,3.533714,1
1.923700,8.555704,0.293393,4.285013,1
1.212921,8.531361,0.157044,3.671159,1
1.520221,8.672299,0.160731,4.158519,1
1.122810,9.153672,0.105032,3.570367,1
1.492008,8.876754,0.105023,3.713175,1
1.456825,8.890888,0.209716,4.458662,1
1.616934,8.655333,0.090727,3.781045,1
1.399909,9.175436,0.512401,3.624967,1
1.250113,8.980783,0.206765,4.027756,1
0.924176,8.705571,0.072643,4.031988,1
1.311397,8.613262,0.108454,3.797576,1
1.722319,8.851799,0.389570,4.006899,1
1.813496,8.732270,0.178526,4.155131,1
2.257962,9.262758,0.226479,3.818552,1
2.295687,9.069992,0.127914,4.246728,1
2.289844,8.792751,0.235588,3.644208,1
-3.469118,9.046004,-0.250767,4.419119,1
-2.698961,9.080173,0.186655,4.397650,1
-3.164114,8.799495,0.144314,3.803758,1
-2.468958,8.805689,0.262093,4.344712,1
-2.682087,8.652535,0.369228,4.004114,1
-2.789154,8.640238,0.200951,4.036844,1
-2.998449,9.187340,0.212630,3.919413,1
-2.815849,8.690522,0.284627,3.913896,1
-3.158455,8.945697,-0.059706,4.214702,1
-2.711263,8.968371,0.143007,4.112991,1
-2.626749,8.689457,0.402234,3.562169,1
-3.031172,8.694500,-0.059211,3.734406,1
-2.910020,9.099964,-0.093000,3.981735,1
-2.583037,8.979567,0.462593,4.380525,1
-2.751203,8.785497,0.435203,3.778589,1
-3.088068,8.668569,0.185976,3.879287,1
-2.928062,8.785997,0.202598,3.690190,1
-2.534629,9.039425,0.322088,4.345986,1
-2.582463,9.096687,0.061918,4.112920,1
-2.816013,8.579681,0.378692,3.585826,1
-3.024386,9.092595,0.130886,4.326457,1
-3.206637,8.918011,-0.140768,4.136646,1
-2.610716,8.756132,0.214180,3.561864,1
-3.163807,8.835495,-0.083789,4.236413,1
-2.895832,9.038215,0.389937,3.962493,1
-2.858434,8.968854,0.191108,3.507095,1
-2.656581,9.140277,0.101803,3.522028,1
-3.275343,8.950804,0.093078,3.821346,1
-3.039927,8.825022,0.141955,3.788432,1
-2.780334,8.812342,0.175515,4.503515,1
-1.326343,8.853251,0.323572,3.656260,1
-1.298069,8.651172,0.212573,4.239996,1
-1.256120,8.678478,0.230670,4.060288,1
-1.199039,8.840764,0.321936,4.020354,1
-1.764739,8.388705,0.031910,3.973132,1
-0.754410,8.605183,0.513879,4.230573,1
-1.350516,8.810275,0.388086,4.164844,1
-1.556592,9.318282,0.109692,3.582312,1
-1.052012,9.201603,0.286655,3.634805,1
-1.477020,9.226630,0.287642,3.497347,1
-1.025337,9.081743,0.314145,3.938608,1
-0.996018,9.096245,0.111422,3.623187,1
-1.057383,9.695246,0.141636,3.883065,1
-1.159243,8.707813,0.034370,4.772337,1
-0.371802,8.814956,0.387186,4.776639,1
-0.985828,9.271791,0.343265,4.026944,1
-1.112045,9.220146,0.152765,3.761641,1
-1.134372,8.905663,0.038509,3.789584,1
-1.543080,8.863548,0.104685,3.799520,1
-1.232439,8.845366,0.129267,4.488450,1
-1.690908,8.849145,0.297986,4.142461,1
-0.980661,8.986412,0.084978,3.735631,1
-1.279391,8.662690,0.185909,3.886426,1
-1.496969,8.467296,0.095748,3.923100,1
-1.436301,8.590321,-0.119630,3.713021,1
-1.494591,8.862466,0.041071,3.992420,1
-0.946872,8.844578,0.047453,4.002030,1
-1.228010,8.670408,0.202546,3.985450,1
-1.656237,8.872221,-0.050754,4.203785,1
-1.167535,8.874222,0.278697,4.631119,1
-0.486086,9.135112,0.324310,4.236299,1
0.055543,9.102217,0.208853,3.894317,1
0.119123,8.890409,0.186620,4.546881,1
-0.631104,8.567143,0.153618,4.522339,1
-0.862645,8.635628,0.007334,4.078690,1
-0.053943,9.277557,0.331726,3.667960,1
-0.775015,8.706266,0.180672,4.781376,1
-0.595962,9.312381,0.194008,4.108804,1
-0.388697,9.421039,0.335934,4.826987,1
-0.439954,8.801064,0.334746,3.700332,1
-0.091341,9.399263,0.317756,3.928116,1
-0.493303,8.922982,0.139564,4.286164,1
-0.505359,9.146423,0.267229,3.883640,1
-0.262439,9.241259,0.275305,3.789894,1
-0.439872,9.058244,-0.045989,3.979107,1
-0.295736,8.497994,0.334759,3.975012,1
-0.212801,8.546286,0.177486,4.182849,1
0.164640,9.030720,0.268478,3.794491,1
0.268017,9.047524,0.375560,3.746860,1
-0.534965,8.715202,0.121568,4.079689,1
-0.605270,8.989958,0.226626,4.027312,1
-0.737741,9.192686,0.154798,3.592596,1
-0.335450,9.083141,0.027388,3.801202,1
-0.187869,8.951262,0.408604,4.054405,1
-0.600370,8.644121,0.402768,3.629457,1
-0.877059,9.017244,0.062432,3.752681,1
-0.463594,8.977540,-0.066874,3.614712,1
0.486436,9.102487,-0.046070,4.251230,1
0.392757,8.599931,0.275995,4.324242,1
0.149862,9.356494,0.077524,3.955050,1
