mean,std,skew,kurt,label
0.731099,9.888347,0.320616,4.219638,2
1.178701,10.061868,0.051871,3.125217,2
0.465974,9.661691,0.162658,3.565284,2
0.945171,9.867786,0.563919,7.238036,2
0.113957,10.228460,-0.013021,5.560959,2
0.830231,9.638448,0.319808,3.446235,2
0.331310,9.608724,-0.007884,4.216097,2
0.974819,10.613379,-0.165353,20.925469,2
0.701246,10.268591,1.038052,10.607709,2
0.859919,9.576520,0.197210,3.356757,2
0.519507,9.728823,-0.032112,3.902672,2
0.889997,10.885711,-0.819577,17.408878,2
0.794535,10.358992,1.084228,13.526819,2
0.768824,9.630307,0.149284,4.005620,2
0.751663,9.577131,0.133428,3.703799,2
0.513479,10.800365,-0.638071,14.685253,2
0.650440,10.025403,-0.152220,4.923284,2
1.027696,9.397649,0.056690,4.132839,2
1.314493,9.551951,0.078206,3.398188,2
1.132836,10.560906,1.348937,19.201527,2
0.639245,9.712771,0.063737,4.990654,2
0.215706,9.906907,0.269340,3.319401,2
1.438905,10.326812,2.321178,30.608766,2
1.303934,9.226792,0.298448,4.146979,2
1.050618,9.633150,0.055154,3.479962,2
1.470398,10.225574,0.678948,9.981025,2
1.233014,10.592922,0.059301,9.074111,2
1.272400,9.903071,0.269612,9.455321,2
1.037066,9.672189,0.071575,4.727602,2
1.400524,10.062438,0.053042,9.480669,2
1.134763,10.783780,-0.343047,14.247185,2
0.972256,9.957065,-0.174783,6.727435,2
1.326426,9.439295,0.080688,3.804908,2
1.241461,10.278589,-1.256772,24.168151,2
0.867075,9.960674,-0.123733,6.521998,2
1.122748,10.463192,-0.552930,12.058596,2
1.510769,9.758403,0.083630,3.232689,2
1.233157,9.931229,-0.043471,4.074330,2
0.904227,10.082072,0.254733,5.224157,2
1.009182,10.305209,0.068789,9.348612,2
1.201418,9.400411,0.162016,3.997723,2
1.223295,9.365100,0.083576,3.617851,2
1.332843,10.208313,0.476066,9.361183,2
0.893832,10.683500,-2.939243,47.679744,2
1.068928,9.214668,0.219633,3.972139,2
0.953229,9.885125,0.215285,4.426241,2
1.315457,11.015585,2.130404,33.511560,2
1.724288,10.880593,-0.593088,22.673707,2
1.270842,9.215457,0.168746,4.213587,2
1.180280,9.558041,0.030227,3.875510,2
0.940189,10.663793,-1.909349,30.847082,2
1.234608,9.311401,0.005402,3.731310,2
1.942317,10.957646,3.144264,48.113409,2
2.124118,9.654034,0.205627,3.363227,2
2.237028,9.441372,0.201499,4.200361,2
2.061419,10.275676,0.081160,4.965090,2
1.949227,10.304644,1.182715,19.070118,2
1.795495,9.682985,0.277735,3.968600,2
1.719305,9.496703,0.155418,4.199147,2
1.651727,9.941368,0.605752,7.359231,2
1.561288,11.807868,-1.186775,39.605414,2
2.367448,9.613359,0.335531,4.024442,2
2.136092,9.537572,-0.063928,3.981414,2
1.318142,9.981396,-0.794225,11.712488,2
1.121477,9.754047,-0.214831,4.312980,2
2.132175,10.317868,2.135036,24.642720,2
1.465006,9.724006,0.309550,3.764067,2
2.416594,9.476101,-0.140261,4.969154,2
2.449440,10.100886,0.606617,6.816262,2
1.878983,9.971132,-0.165362,5.881234,2
2.543323,9.359428,0.096234,4.516144,2
2.161556,9.412608,0.209467,4.621566,2
2.483947,10.471467,-0.982634,20.002903,2
2.540555,11.130986,0.760261,11.976647,2
1.778272,9.290735,0.205186,4.701867,2
1.908098,9.782158,0.404134,3.416882,2
1.867891,10.061197,0.054192,4.720541,2
1.974568,11.389667,-0.946572,31.207610,2
1.413010,9.280192,0.019024,4.148872,2
2.262472,9.653912,0.416399,4.010804,2
1.510912,10.100807,0.340607,5.165073,2
1.659798,10.675616,-0.908109,14.952715,2
