mean,std,skew,kurt,label
-1.664274,9.461556,0.091117,4.27525,1
-1.015065,11.183128,-0.380878,25.244954,1
1.578142,9.401301,0.560569,4.413026,2
0.681297,11.603382,1.997207,31.467302,2
1.228913,8.505459,0.004248,4.632483,2
-0.729006,8.977475,0.067293,3.779736,1
2.664681,9.621639,0.204041,4.082562,2
0.505032,9.15155,0.284458,4.491283,2
1.949227,10.304644,1.182715,19.070118,2
-0.775118,9.824598,-0.120647,3.075057,2
2.414072,9.316121,0.149455,3.787724,2
-0.11129,10.340954,0.060142,7.470057,2
2.509883,9.473675,0.116859,4.64361,2
1.319065,9.329607,0.121515,5.030249,2
2.315042,10.343942,-0.215197,18.717797,2
0.158305,12.659589,0.997815,44.530414,2
1.688079,9.584825,0.213586,4.144826,2
3.152715,9.384597,0.19071,4.148358,2
-3.113738,9.347431,0.086621,4.62167,1
1.792358,9.138828,-0.351228,4.535049,2
-2.564112,9.195302,0.393591,4.020618,1
4.000357,9.141604,0.556123,4.320287,1
-2.944342,10.747849,-1.464526,20.534675,1
1.74557,9.125344,0.161405,4.608868,0
1.627493,8.647562,-0.024374,3.444082,2
0.712051,9.081143,0.122083,3.534289,0
2.53666,9.817354,0.1605,3.880233,2
0.340966,11.018536,0.879177,18.690366,2
0.822891,11.90407,-3.319772,44.239571,2
-0.775015,8.706266,0.180672,4.781376,1
2.147594,9.387392,0.08212,3.819412,2
-0.363662,9.798165,0.129835,3.764637,0
2.718932,9.136173,0.072689,3.979771,1
1.505502,10.122644,-0.008355,3.37025,2
-0.473497,11.199116,-0.072756,8.928813,0
1.264609,10.454141,0.272087,6.060401,2
-2.70868,9.260376,-0.051232,4.453934,1
0.735199,11.479263,-2.856664,46.984136,2
-2.639072,11.438912,0.618259,13.619212,1
1.760783,8.965889,0.139899,4.579736,2
1.181654,9.08943,0.243306,3.652769,1
0.260266,9.339953,0.293491,4.462459,2
1.367821,9.008427,0.310654,4.284545,2
2.336468,10.581689,3.267825,46.233997,2
0.513725,9.902052,0.143843,3.626361,2
1.009182,10.305209,0.068789,9.348612,2
1.21901,11.899723,-0.244501,8.55151,0
1.599198,8.923168,0.19104,4.31664,2
-2.581786,11.179201,0.03067,23.201993,1
2.505024,10.003622,0.050667,3.437408,2
1.041413,8.980965,0.179834,4.101721,0
1.090538,9.067125,0.018955,5.262528,2
1.364807,8.901924,0.299381,3.739945,1
1.208636,9.483139,0.038295,4.029855,0
2.123441,9.664194,0.049173,3.580618,2
2.666772,8.881294,0.346544,3.630357,1
1.584375,9.734282,0.130839,3.615489,2
1.34738,8.551467,0.227204,3.732842,2
1.670713,8.919555,0.180598,3.879567,1
1.84667,8.913701,0.087066,3.491913,2
0.715434,9.695336,0.071472,3.67766,2
1.612505,9.410998,-0.028307,3.432161,1
0.569268,9.403584,0.395466,3.660061,0
1.610311,8.865521,0.163323,3.58211,1
0.476451,9.167914,0.076623,4.160994,2
-1.153809,10.092138,0.028263,3.906274,1
0.148996,9.776519,0.171014,3.998298,0
-3.164114,8.799495,0.144314,3.803758,1
1.464801,10.057316,-0.153969,3.712303,2
3.830383,10.031864,0.244008,11.893788,2
-1.094063,10.549645,-1.067278,17.064719,1
0.183339,11.008891,-2.876849,39.33465,2
0.928256,9.929995,0.268963,4.32757,0
1.200229,9.100981,0.206672,4.720838,2
3.134119,8.884037,0.174738,4.217901,2
2.199262,9.481657,0.051457,4.110061,2
2.142222,9.158528,-0.125081,3.397978,2
-3.090611,9.62559,0.433753,4.699367,1
-1.47702,9.22663,0.287642,3.497347,1
-1.084345,10.489071,0.140881,4.652921,1
1.478353,9.194525,-0.097886,4.915601,2
1.819278,9.403323,0.195369,3.892664,1
-2.342782,11.090745,1.124291,17.106009,1
-1.690908,8.849145,0.297986,4.142461,1
0.224304,9.512278,0.031348,3.4049,2
0.357738,11.00143,-0.082906,6.025511,0
1.333561,9.312436,0.228928,4.342572,2
3.273478,9.599509,0.29193,4.154684,2
1.587081,9.049691,0.31322,4.562415,2
-1.727034,9.71841,0.017641,3.238371,1
2.857287,9.498411,0.319499,3.844613,2
3.331912,9.662391,0.160779,3.628072,2
0.84854,11.650226,-0.98456,11.632474,2
3.455956,9.696516,0.214816,3.457617,2
0.078958,9.222451,0.05817,4.332122,0
-0.437924,9.291642,0.026937,3.846119,1
2.000505,8.832293,0.330276,3.741018,1
0.853851,8.705278,0.096373,3.363807,1
1.634976,9.043359,0.298627,4.914204,2
1.942174,10.298844,-0.753424,17.283801,2
1.137654,9.417197,0.184522,4.428241,2
-1.005326,10.766238,2.177064,31.251901,1
3.183511,10.336622,0.221131,7.852758,2
3.616597,9.34486,-0.011141,3.738755,2
3.150214,10.06979,-0.87936,12.479546,2
1.757564,9.19277,0.213307,4.982374,2
1.532994,8.823917,0.435804,4.60369,0
1.365956,9.426116,0.165373,4.449002,2
1.11303,9.070463,0.027695,4.538093,2
1.580397,8.775132,0.341161,3.91693,1
1.16031,8.839295,0.037567,3.515376,1
1.962308,8.560777,0.5712,5.274197,2
1.027409,8.890171,0.110252,3.789247,1
0.868162,9.047805,0.163205,4.375836,2
0.97529,8.982191,0.124412,3.265745,1
-1.605615,9.88323,-0.125596,6.527358,2
1.014451,9.22683,0.202399,3.629332,0
2.42418,9.201919,0.020914,4.361861,2
0.869986,9.606899,0.355333,4.151732,0
-1.496969,8.467296,0.095748,3.9231,1
3.473117,9.595084,0.147954,3.825238,2
0.905928,8.856065,0.153368,3.872932,0
-1.012953,10.945129,1.134052,15.752131,1
1.600654,10.008991,0.227102,3.843648,2
1.525674,9.217378,-0.01474,3.922077,0
-0.880421,9.831177,0.443189,2.951478,1
1.924172,9.012531,0.158656,4.985879,2
1.947053,9.694944,0.162019,3.620262,2
1.753238,9.045794,0.131351,3.472798,2
1.332843,10.208313,0.476066,9.361183,2
1.878983,9.971132,-0.165362,5.881234,2
1.398371,9.716505,0.024571,4.051572,2
2.882362,9.015589,-0.300652,4.925018,2
3.87225,9.30704,0.259551,3.742757,2
-1.378769,8.892121,-0.01547,4.182241,1
2.609651,9.492434,0.205357,3.45567,2
1.993144,9.67012,0.05525,4.423975,2
-3.163807,8.835495,-0.083789,4.236413,1
-0.119696,10.263434,0.16771,4.646491,2
-1.263849,10.24794,1.1038,12.701881,1
1.872627,9.21092,-0.168963,4.33132,2
1.543061,8.864683,0.389039,4.105884,1
-2.52569,9.884733,0.098214,3.746291,1
0.848499,9.662852,0.061109,3.694321,0
-1.167792,10.019975,0.142179,3.762034,1
1.640635,8.861024,0.295306,3.884137,1
3.194521,9.669687,0.243991,4.091318,2
1.240374,8.642581,-0.027483,3.35152,0
-1.800496,8.964873,0.167094,4.842739,1
2.546399,9.344594,0.167112,3.440305,1
1.9416,8.721126,0.187995,3.285279,2
1.255895,9.573735,0.224935,3.896723,0
-0.487132,9.317309,0.171845,4.17753,1
0.670779,9.133195,-0.170315,4.791111,2
0.502285,9.600953,0.093488,3.75738,2
3.995432,9.106488,0.431087,4.178039,1
0.908512,10.988133,0.363135,3.476568,2
1.971349,9.105331,0.10115,4.119578,2
1.293067,9.679697,0.26691,3.491643,2
1.197174,9.111698,0.253982,4.482848,2
0.814915,9.77439,0.242449,3.68077,0
1.154179,9.015234,0.087913,4.110367,1
-1.143742,9.395869,0.445645,3.981846,1
1.778334,9.280461,-0.001502,4.773203,2
1.900532,9.871551,0.094303,3.609773,2
0.628583,9.410735,0.194432,4.727024,0
-0.817949,8.844673,0.195432,4.681623,1
1.164205,9.003682,0.134349,4.121092,2
-1.63231,10.395041,0.059464,6.097382,2
-0.074098,9.07223,0.203472,4.070591,2
1.172448,8.836637,0.319315,4.458841,1
2.132175,10.317868,2.135036,24.64272,2
-2.816013,8.579681,0.378692,3.585826,1
0.822235,9.499133,0.115853,3.84598,0
1.666592,9.988803,0.180502,3.244928,2
0.756358,8.84461,-0.044715,4.158453,2
0.047896,14.071292,1.395399,34.600535,2
2.153171,9.155714,0.221533,4.407889,2
2.614408,9.488851,0.075195,4.140339,2
1.040182,9.232711,0.001484,5.211759,2
1.722319,8.851799,0.38957,4.006899,1
0.853461,8.608266,0.103728,3.93599,0
-1.26959,9.305743,0.261298,3.754572,1
1.716927,9.130179,0.108121,3.557654,1
1.337231,8.77956,-0.03957,3.992776,1
0.66391,9.921191,0.044387,7.701258,2
0.372152,9.585893,0.077083,4.70116,2
2.233379,9.895024,0.368753,10.465476,2
1.346375,9.025676,0.118114,4.250369,2
-0.249337,9.868336,0.054012,4.825699,1
2.554395,9.421189,0.098883,3.956872,2
0.692532,10.706488,0.047062,15.846979,2
0.575152,9.574448,0.192398,3.872054,0
2.611086,9.061199,0.259906,4.027942,2
1.946069,10.274785,0.441595,5.306829,2
3.078474,9.891979,-0.467117,9.158793,2
0.113957,10.22846,-0.013021,5.560959,2
1.724288,10.880593,-0.593088,22.673707,2
-0.181349,11.238924,1.280221,24.124363,2
1.400934,9.101789,-0.147828,4.455207,2
2.60065,10.114153,-0.604648,10.148876,2
0.682014,10.660392,0.054307,7.378511,2
3.232226,8.761187,0.114325,3.538253,1
-0.3,10.473076,0.046457,4.037702,2
2.588881,9.623348,0.19232,4.54019,2
2.855729,11.143544,0.909785,16.791936,2
1.496519,10.713441,0.174803,9.665591,2
0.840319,8.816928,0.092601,3.564141,0
-1.314482,9.017546,0.334138,4.413327,1
1.908098,9.782158,0.404134,3.416882,2
2.077637,9.186061,-0.025438,4.40995,2
2.528664,8.943622,0.082955,4.764317,2
2.157599,9.276191,0.131216,4.046941,2
-2.927304,11.602412,-2.129065,39.811095,1
-0.594609,9.105731,-0.090967,4.453572,1
1.532997,8.90362,0.085694,3.761827,1
1.304057,8.882035,0.136728,3.883272,1
-3.152058,11.423753,0.2907,18.105255,1
1.460762,9.190678,-0.041224,3.896228,1
-0.073954,10.340275,0.915274,9.460421,1
1.312873,9.445915,-0.00311,4.073398,0
1.526474,9.016938,0.173828,4.12193,2
3.027667,9.328641,-0.037256,4.356741,2
0.867055,9.078754,0.103769,3.579206,0
-2.513511,10.178707,0.02456,5.173092,1
1.508021,9.555023,-0.093127,4.632098,2
3.400885,9.224235,0.063982,3.56016,1
0.140405,9.300555,0.144056,3.806268,2
2.44944,10.100886,0.606617,6.816262,2
-1.163548,11.717716,-0.295804,11.078957,1
-1.166141,9.435012,0.337222,4.905431,2
2.808879,9.252444,0.014284,4.339479,2
2.726067,10.380925,0.63575,4.735729,2
-0.997555,9.069562,-0.139981,6.175583,2
1.415901,9.284295,0.06427,4.177846,1
0.364873,9.449473,0.109307,5.116869,2
-1.172672,9.522756,0.285603,4.14583,2
1.795495,9.682985,0.277735,3.9686,2
0.576547,8.326217,0.296131,3.156254,0
-1.66981,9.306168,0.19483,4.306168,1
0.558647,10.086772,-0.071753,4.016281,0
2.54072,9.585036,0.146544,4.005465,2
2.085634,9.014527,0.522114,3.881689,1
3.467683,9.567548,0.378703,3.700845,2
-3.031172,8.6945,-0.059211,3.734406,1
2.548265,9.162303,0.016435,4.047675,2
-1.12529,9.42963,0.122059,4.073474,1
-1.022139,9.993405,0.431957,5.611481,2
-0.925979,9.125728,0.128093,4.240539,1
-2.751203,8.785497,0.435203,3.778589,1
1.546957,9.380781,0.239109,5.320658,2
3.098157,10.167576,1.224821,14.428606,2
3.27885,8.64249,0.102725,3.51944,1
-1.160104,11.091793,-0.628871,19.182657,1
-0.461503,9.087273,-0.006969,4.253788,1
1.605513,8.880016,0.1751,5.002719,2
2.601019,9.49467,0.142187,3.636004,2
1.233157,9.931229,-0.043471,4.07433,2
0.60685,8.882045,0.067231,4.92304,2
-2.343951,9.572978,0.3277,3.653072,1
0.163738,8.693675,-0.190388,4.975636,2
-2.886236,11.986428,-0.932531,22.735416,1
-0.142783,10.409286,0.596488,8.473436,2
2.14009,9.610054,-0.025475,3.85006,2
2.343357,10.00171,0.235193,5.020887,2
0.089619,9.416485,0.189672,4.400637,2
3.395185,9.333483,0.306384,4.916155,2
-3.361989,9.341142,0.233398,4.066528,1
1.022591,9.565433,0.284523,3.897742,0
-3.206637,8.918011,-0.140768,4.136646,1
0.624421,8.227411,0.11938,4.101066,0
2.161351,9.885264,0.142432,3.618545,2
0.782008,9.366167,0.216834,3.655586,2
2.192762,8.810328,0.274076,3.042507,2
3.309318,9.33587,0.091434,3.872075,2
0.872385,9.40487,0.475412,4.16257,0
0.38066,9.374018,0.371074,3.93445,0
1.368764,9.089555,0.20673,5.151008,2
-0.393105,9.070529,-0.199904,4.374766,1
2.069026,9.346855,0.188347,3.685089,2
2.710649,9.52419,0.047439,3.826001,1
1.131688,11.78633,0.031537,8.190906,0
2.586257,9.364346,0.255766,4.292126,2
1.097981,10.794867,0.409914,4.916316,0
0.960897,8.938007,0.400656,3.321811,1
1.570658,8.988057,0.024984,4.998972,2
-0.531295,10.815021,-1.438959,19.751335,1
0.944228,8.663857,0.110056,3.946725,1
2.117987,9.097117,0.209488,3.38579,1
0.441247,10.408174,0.923297,16.282892,2
1.456538,8.942782,0.237299,4.090481,0
1.744135,10.778434,0.725004,19.230123,2
1.101774,9.157909,0.067647,3.386514,0
2.411468,9.582909,0.382547,3.471096,2
-0.392982,9.995385,0.179382,3.966204,2
1.467569,8.649187,0.136767,4.04304,0
1.888886,9.128597,-0.146253,4.268922,2
1.244516,9.762714,-0.558743,7.452555,2
-0.146781,10.308928,-1.551158,19.9877,2
0.809028,8.91727,0.130355,2.931353,0
1.693841,8.723712,0.182896,3.511496,2
0.27835,9.612248,0.285651,4.200754,0
1.76798,8.942478,0.372077,4.042701,1
1.029521,9.161993,0.102744,3.380785,1
1.075345,9.507289,0.436216,4.275175,2
-0.737741,9.192686,0.154798,3.592596,1
-0.308899,9.170036,0.187812,3.583798,1
1.336452,8.876104,0.346855,3.684142,1
1.514172,8.980304,0.1647,3.669355,1
3.526117,9.742266,0.182399,3.713464,2
-1.080941,10.457268,-1.089735,17.387611,1
1.25243,9.073429,0.134721,3.525597,1
2.806275,9.723895,0.156646,3.962094,2
-2.711263,8.968371,0.143007,4.112991,1
1.525633,8.667041,0.130346,3.875946,1
3.059344,10.617329,-2.519467,37.053323,2
-1.516611,11.639774,-0.65993,40.814587,2
1.747169,9.301422,0.00097,5.092427,2
3.10724,8.886234,-0.047292,2.992476,1
1.561042,9.133377,0.022714,3.082953,2
1.347769,8.876219,0.12832,4.490878,0
3.023321,10.804705,1.916732,27.852742,2
3.724935,9.685362,0.194703,3.547597,2
3.139757,10.980237,0.116503,12.629583,2
1.810544,9.129943,0.071285,4.338468,1
1.413912,10.770355,1.280826,27.386792,2
3.308067,10.092991,0.172065,3.924956,2
2.838157,9.799663,0.323234,3.164933,2
1.58132,8.807118,0.006749,3.233285,1
1.254296,8.977266,0.294794,3.702497,0
-0.068377,9.06121,-0.028742,3.623712,0
-0.60037,8.644121,0.402768,3.629457,1
2.032736,12.373895,-0.423073,22.24117,2
0.078989,8.729272,-0.030413,4.426827,2
1.207651,9.610672,0.179592,3.75562,0
0.991262,10.559631,-0.143496,5.353708,2
3.415975,11.16153,-0.794359,16.949132,2
0.72913,9.072456,0.167084,4.652078,2
1.702575,9.361589,0.348052,3.783948,2
2.871659,9.487816,0.286915,3.883733,2
0.28811,9.099207,-0.045012,3.603221,0
2.261181,9.152077,0.125511,4.283805,2
-0.553357,10.717519,-0.374693,10.047629,1
2.725165,9.298209,0.207599,3.497913,2
0.14711,9.94652,0.241168,5.135778,2
1.055211,10.366234,0.042976,3.534626,0
0.547002,8.787984,0.088291,4.072137,1
2.014262,9.956876,0.45883,8.35995,2
1.938852,8.759456,0.057858,3.341095,2
0.829472,8.86453,0.396122,4.896795,2
3.143223,9.690019,0.156863,3.749623,2
-1.530246,10.911088,-0.525465,21.085214,1
-0.642524,10.074627,-0.305057,3.80492,1
1.291283,9.226566,-0.008126,4.053375,0
1.505151,8.536431,0.263008,3.31552,2
1.185078,8.876124,0.142495,4.123755,0
1.473556,8.887523,0.15977,3.899712,0
0.037091,10.765418,-0.359276,8.347603,0
1.226514,9.413814,0.106026,5.303715,2
0.844501,10.277438,0.368925,5.924489,0
1.068928,9.214668,0.219633,3.972139,2
1.525633,9.009726,-0.025006,4.849795,2
1.890506,10.379204,0.214465,12.666874,2
1.428039,9.225273,0.241051,3.970764,0
0.960754,8.923238,0.185478,4.830372,2
-0.923867,9.53601,0.312792,3.779294,1
2.548265,9.162303,0.016435,4.047675,2
1.123937,9.532422,0.370091,3.561695,0
1.520221,8.672299,0.160731,4.158519,1
2.780216,9.483612,0.242241,4.35045,2
3.290127,8.947864,0.12902,4.519851,1
1.5194,8.634728,0.305206,3.753271,1
1.156209,9.60431,-0.032517,4.117332,2
1.330301,9.306237,0.068532,4.390173,2
1.214725,8.844767,0.198294,4.204368,0
0.750556,10.03184,-0.016781,3.559622,2
1.487288,10.95059,0.534572,4.919238,0
0.894057,8.685977,-0.184159,4.619103,0
-1.417479,9.729609,0.291167,3.861216,2
3.330108,9.110363,0.17013,4.362961,1
1.888722,9.38996,0.24876,5.400128,2
1.16603,8.848824,0.080294,4.82976,2
2.638786,9.948978,0.375483,3.640798,2
0.385807,9.011922,-0.18806,5.060328,2
-2.830468,10.115308,0.172616,3.642776,1
1.314452,9.331367,0.012084,4.838177,2
-1.270021,9.718726,0.258259,3.326516,1
1.385659,8.636857,0.100895,3.927238,0
1.555527,8.781965,0.346827,3.781033,1
0.157423,9.462228,0.0076,3.720037,0
-0.967949,10.682133,-0.226214,8.249435,2
-0.437719,11.25667,-1.336945,18.519317,1
3.128686,9.544865,0.284611,4.240711,2
0.901582,9.457061,-0.048435,2.860798,0
0.996708,8.74932,0.200926,3.690601,0
-3.469118,9.046004,-0.250767,4.419119,1
-3.375993,11.448637,-2.072522,27.13134,1
2.255911,9.324308,-0.034117,4.31664,2
2.360006,9.42182,0.156879,4.171742,2
2.888718,9.588139,0.285089,4.331723,2
2.407081,9.421835,0.144115,4.282969,2
-3.267511,9.345635,0.347319,4.975657,1
-0.897624,9.33095,0.428885,3.850298,1
2.49672,9.503836,0.058627,3.503112,2
0.953229,9.885125,0.215285,4.426241,2
1.477041,8.947714,0.252197,4.095439,1
-2.230589,9.632137,0.413012,4.53037,1
-1.221572,9.339324,0.351802,4.23421,1
2.37936,9.436671,0.032782,3.633283,2
1.767241,9.589904,0.363018,4.186514,2
1.408212,9.048818,0.085179,3.755295,1
1.749732,9.450678,0.077251,3.560738,2
1.525781,9.017274,0.197417,3.706187,2
1.035487,9.144466,0.251651,3.910057,1
-2.656581,9.140277,0.101803,3.522028,1
3.559435,10.310067,1.33501,19.5033,2
2.339995,8.999275,0.015507,4.115844,2
2.374829,10.323835,0.177128,6.893335,2
-2.532886,10.477107,-0.45528,11.970261,1
1.691199,8.566121,0.229595,3.709911,0
1.103639,9.450079,0.299354,3.851876,0
2.478513,9.493956,-0.109102,4.18349,1
-0.847904,10.452019,-1.018936,16.051945,2
1.843882,9.336109,0.161769,4.414383,2
-0.514196,10.849682,-2.766916,44.77895,1
-0.017981,8.965715,0.459078,4.62085,2
1.576194,9.717526,0.126236,3.687584,2
1.275017,9.371217,0.141528,4.780015,2
-2.74577,15.172116,-0.485108,35.679062,1
1.968438,9.408397,0.042318,3.92944,2
-2.161658,12.631302,-0.823448,40.348323,2
1.185831,8.895989,0.417338,4.181998,1
2.723422,9.279881,0.314381,3.817087,1
1.725928,9.975281,0.109719,3.136947,2
0.51594,9.205274,0.258965,3.960423,2
2.191696,12.639268,0.790739,20.343115,2
0.643202,9.636764,0.130828,3.798218,0
1.670795,9.714503,-0.042276,3.809516,2
3.115523,8.517301,0.365082,4.759746,2
1.122666,9.404124,0.488335,3.648427,2
1.132262,8.669173,0.07916,4.362494,2
0.681338,9.518305,0.198471,3.533489,0
1.965506,8.918311,0.017041,3.122994,2
3.852526,9.358617,-0.042254,3.806461,2
1.128694,9.135257,-0.151176,4.715983,2
-1.436301,8.590321,-0.11963,3.713021,1
0.674736,9.091421,0.220632,4.394284,2
0.462529,9.561014,0.12221,4.031488,0
3.000542,9.079639,0.209217,3.981432,2
0.780245,9.365926,0.123164,5.170392,2
3.740231,9.505856,-0.839545,14.053067,2
2.309588,9.308409,-0.173149,4.084635,2
1.6653,9.188814,-0.222933,4.290829,2
2.76654,9.056011,0.234864,3.841718,1
2.703965,9.452134,-0.008441,4.252174,2
2.377597,9.10167,0.006438,4.56659,2
-1.25612,8.678478,0.23067,4.060288,1
2.902701,9.690215,0.156233,4.309976,2
-0.102761,10.50845,1.270292,14.218376,2
1.931122,8.854951,0.121145,3.311958,1
2.982109,9.399951,0.246334,3.804146,2
-0.007196,9.500816,-0.027133,3.789384,1
-1.007376,9.013577,-0.214707,4.452291,1
2.238914,11.778527,0.067437,7.302314,2
0.574824,9.064028,0.233869,4.196941,2
2.992422,10.256828,0.322712,5.062326,2
3.720835,9.411829,0.06911,3.604239,2
0.65208,9.433914,-0.070187,4.322212,2
-1.083607,9.492765,0.199873,4.298364,1
4.099793,9.715501,0.406844,3.919722,2
3.232165,9.013383,0.322971,3.36935,1
1.35025,9.250473,0.004965,4.507636,2
1.580807,10.229249,0.765951,12.067894,2
1.312217,9.270996,0.032609,4.8948,2
0.819221,8.781365,0.413959,4.625009,2
1.318142,9.981396,-0.794225,11.712488,2
2.067728,8.958212,0.30218,4.414595,2
2.118869,9.198301,0.15837,4.217581,2
3.526507,10.245611,0.208042,3.860131,2
0.897153,9.217405,0.241229,4.379317,2
1.712826,10.285746,0.27542,4.669553,2
1.103742,9.007603,0.082564,4.36128,2
-0.251018,9.98823,0.247645,3.084359,2
-1.105299,10.949982,-0.386019,32.745012,1
1.646519,11.110774,0.007757,4.547429,2
-3.126183,9.745076,0.208553,4.318681,1
-2.320495,10.562656,0.804295,6.545721,1
3.101663,9.152597,-0.077295,4.177649,2
1.951113,8.571787,-0.003896,3.723287,1
0.008878,11.908466,-0.00037,5.053132,0
2.71721,9.325937,0.238711,4.18058,1
2.118397,9.612591,-0.118635,3.565488,2
1.115039,8.934707,0.063173,3.722865,1
1.760824,8.760988,-0.017559,4.275594,2
3.23381,8.962576,0.141411,4.031599,2
0.822481,8.69733,0.425044,4.005642,0
1.989167,9.132673,0.322183,4.885317,2
3.902861,9.963222,0.315643,3.851289,2
1.778867,9.37299,-0.203942,4.626935,2
3.206659,9.810023,0.414702,3.935231,2
-3.039927,8.825022,0.141955,3.788432,1
0.471366,9.031586,0.015095,5.50697,2
-2.874652,10.404354,0.35807,6.708328,1
1.133807,10.630948,0.362388,7.156659,2
0.811942,9.901261,0.208602,4.568649,2
-0.555981,10.020157,0.014444,3.369072,2
2.527946,9.562212,0.254521,3.462001,2
1.61474,8.870004,0.17458,4.101702,1
2.076346,9.286498,0.160742,4.7017,2
0.462345,9.457117,-0.06605,3.133509,2
3.048293,9.580978,-0.077617,3.700311,2
0.800112,8.886936,0.09187,3.817617,1
-2.929887,10.639815,-1.844147,31.49831,1
1.767959,9.170549,0.148635,4.113824,0
0.65128,9.156925,0.015814,4.91008,2
1.067062,9.087362,0.256138,3.17707,1
2.820053,9.851376,-0.029585,4.321469,2
1.536582,9.647371,0.010412,4.202938,2
2.408126,9.695045,0.278479,3.503581,2
1.546834,8.786043,0.176498,4.236154,0
1.135132,8.705524,0.086152,4.100219,0
1.459142,8.56819,0.406576,3.966057,1
-1.112045,9.220146,0.152765,3.761641,1
2.625254,9.702171,0.164508,3.709815,2
0.605333,9.453288,0.196412,4.489552,0
2.800124,9.633424,0.017062,3.695645,1
2.374276,9.777974,-0.216602,3.536879,2
2.375711,9.546013,0.086627,3.714025,2
2.202378,9.703516,0.49743,3.540927,2
1.651727,9.941368,0.605752,7.359231,2
1.251425,9.131845,0.35612,4.623762,2
2.34836,9.262615,0.015963,3.565309,2
0.954767,8.881083,0.268701,4.032195,2
0.108667,9.571096,0.182846,4.028262,0
-0.962987,9.833233,0.323954,3.815757,1
1.307112,8.678526,0.12792,3.433788,1
1.311397,8.613262,0.108454,3.797576,1
1.974568,11.389667,-0.946572,31.20761,2
1.993944,8.814985,0.156125,3.245103,2
-0.187869,8.951262,0.408604,4.054405,1
-0.534965,8.715202,0.121568,4.079689,1
1.683835,8.90817,-0.010668,4.204672,1
2.402303,9.04886,0.479007,4.457132,2
2.918058,9.438478,0.096082,4.018352,2
-2.882361,9.320466,-0.081039,5.601545,1
1.580172,10.297873,0.026983,5.609721,2
2.629006,9.50894,0.373139,3.498294,2
3.480969,9.471255,-0.002667,3.644642,2
1.427567,9.210474,0.243772,4.043909,0
-0.070448,11.043258,0.998262,15.648368,2
1.94978,8.641085,0.120926,3.709179,1
0.969549,9.881776,0.263619,3.407501,0
1.753422,9.212497,0.244417,4.135798,2
2.073762,9.170171,0.489328,3.54014,1
2.742039,10.289149,0.176763,7.246938,2
-3.277742,10.151401,-0.120424,3.459249,1
-2.736502,11.141101,-0.894473,23.569924,1
0.531088,9.159578,-0.269559,5.014421,0
0.65044,10.025403,-0.15222,4.923284,2
0.982177,9.42781,0.418493,3.771742,1
3.102503,9.435557,0.156145,4.829208,2
-2.807443,10.2625,0.049222,7.026005,1
0.341233,9.543088,0.310927,4.042316,0
1.15584,8.826863,0.144289,4.270629,2
1.374382,8.503077,0.091318,4.302947,1
0.911177,8.604284,-0.001288,4.283104,0
3.538399,8.983484,0.376641,4.814401,1
-2.117351,11.547908,-1.671005,23.307575,1
2.362363,8.809624,0.201321,4.018809,2
0.46255,8.966224,-0.042954,4.748823,2
1.008546,9.389519,0.326318,3.55987,0
0.156254,9.75877,-0.076691,3.123865,2
3.516645,9.680978,0.388273,3.941444,2
1.231189,8.790467,0.282681,3.908032,1
0.061079,9.125277,0.328556,4.967934,2
1.347974,8.766859,0.258203,3.787798,1
-1.42162,9.827231,0.1076,3.434176,1
0.149862,9.356494,0.077524,3.95505,1
2.458523,9.44535,0.431069,3.580853,2
0.374755,9.605715,-0.01363,4.231627,2
-3.059528,8.763951,0.091604,4.512366,1
2.406876,8.647233,0.257759,5.032022,2
0.639245,9.712771,0.063737,4.990654,2
-3.277886,9.156229,-0.10911,5.383041,1
-2.751449,10.429775,-0.095173,5.934608,1
2.719486,8.907322,0.290622,4.397921,2
1.688448,8.745566,-0.119848,3.675496,2
1.30906,11.460471,-0.189149,4.060261,2
-0.577837,9.211172,0.144072,4.127911,1
-2.978848,11.080674,2.162915,46.576737,1
-1.386376,10.38018,0.047542,9.051397,2
-1.382685,9.487987,0.230271,4.199261,1
-0.819076,10.027519,0.397314,3.888053,1
-1.304835,9.231841,-0.131246,4.322964,1
-2.868583,9.514013,0.14521,3.618634,1
0.683716,9.220433,0.104168,5.405239,2
0.745,8.718672,0.315148,3.170028,0
2.161351,9.622753,0.117077,3.668777,2
1.623002,8.748426,-0.08977,4.445248,1
1.799288,8.873309,-0.110509,4.234846,1
2.692258,8.94004,0.205748,4.610835,2
1.790512,10.426907,0.029704,3.713882,2
-2.921481,9.057048,0.04282,4.503791,1
1.279521,8.909116,0.194974,3.572966,0
-0.096179,9.794524,0.215482,4.792539,0
-2.504203,9.469319,0.26042,4.397068,1
2.780216,9.483612,0.242241,4.35045,2
1.611685,8.593614,0.15492,4.173701,1
1.557905,9.097113,0.2014,3.972341,1
2.844923,10.196768,0.186875,3.302422,2
2.295687,9.069992,0.127914,4.246728,1
0.696326,8.736319,0.13747,4.087016,1
0.989724,8.728331,0.480285,4.274549,0
1.442719,8.744867,0.267313,3.960134,1
2.309588,10.259481,0.098993,3.591293,2
-2.459403,11.249592,0.705054,23.382629,1
0.974819,10.613379,-0.165353,20.925469,2
1.109052,8.647631,0.327746,3.446806,0
1.159613,9.603764,0.102316,4.371252,0
0.613719,9.043304,-0.117125,3.88136,1
2.641103,9.897112,-0.84974,11.677467,2
2.038169,9.194754,0.059907,5.052715,2
